transaction_id,product_category,sub_category,brand_tier,customer_segment,customer_region,channel,day_of_week,season,payment_method,device_type,base_price,competitor_price,discount_pct,units_sold,marketing_spend,customer_rating,review_count,return_rate,inventory_days,page_views,shipping_cost,wishlist_adds,repeat_purchase,is_featured,flash_sale,revenue_usd
TXN-0009596,Books,Self-Help,Mid-Range,Loyal,Europe,Paid Search,Saturday,Spring,Credit Card,Mobile,14.82,14.07,0.0,5,103.62,4.3,36.0,0.075,17,358.0,17.32,0.0,1,0,0,78.57
TXN-0009597,Home & Garden,Kitchen,Mid-Range,Returning,Latin America,Affiliate,Saturday,Fall,Debit Card,Desktop,145.67,,7.7,7,82.19,4.3,0.0,0.263,22,,27.8,1.0,0,1,0,935.3
TXN-0009598,Toys,Educational,Budget,Churned,Europe,Social Media,Friday,Fall,PayPal,Mobile,15.61,14.68,14.1,6,48.14,4.7,1.0,0.157,100,,10.14,,0,0,0,75.63
TXN-0009599,Sports,Outdoor,Luxury,Returning,Latin America,Organic Search,Saturday,Winter,PayPal,Desktop,325.54,357.64,0.0,1,154.7,3.6,39.0,0.18,22,354.0,28.04,5.0,0,0,0,350.11
TXN-0009600,Sports,Outdoor,Mid-Range,Returning,North America,Email,Monday,Summer,Credit Card,Desktop,99.56,,8.3,4,802.62,4.8,0.0,0.239,41,27.0,7.05,3.0,0,0,1,666.74
TXN-0009601,Electronics,Wearables,Luxury,VIP,Asia Pacific,Social Media,Monday,Winter,Crypto,Tablet,2303.79,2407.96,3.0,1,256.67,3.5,4.0,0.05,48,730.0,9.7,,1,0,1,7910.52
TXN-0009602,Electronics,Gaming,Budget,Loyal,Europe,Paid Search,Friday,Summer,Credit Card,Desktop,159.33,150.94,8.4,2,0.0,3.7,14.0,0.072,34,169.0,21.82,,1,0,0,292.8
TXN-0009603,Books,Children,Budget,Returning,Middle East,Organic Search,Thursday,Summer,Buy Now Pay Later,Desktop,5.33,7.76,25.1,1,319.05,4.8,2.0,0.18,63,,17.29,2.0,0,1,0,57.6
TXN-0009604,Beauty,Haircare,Budget,Loyal,Europe,Social Media,Thursday,Summer,Credit Card,Desktop,23.8,31.54,0.0,7,,3.4,,0.098,8,,15.41,2.0,1,0,0,170.01
TXN-0009605,Toys,Educational,Budget,New,Middle East,Social Media,Monday,Winter,PayPal,Mobile,10.15,4.48,1.4,8,0.0,,10.0,0.08,35,401.0,23.18,6.0,0,0,0,56.51
TXN-0009606,Food & Grocery,Supplements,Budget,New,Asia Pacific,Social Media,Wednesday,Spring,PayPal,Mobile,10.97,2.72,0.0,5,2559.55,4.9,21.0,0.135,48,263.0,24.16,4.0,0,0,0,242.96
TXN-0009607,Electronics,Headphones,Budget,Loyal,North America,Organic Search,Thursday,Winter,PayPal,Mobile,52.16,,17.3,5,173.7,2.9,56.0,0.039,17,516.0,6.34,5.0,1,0,0,236.38
TXN-0009608,Books,Academic,Budget,Churned,North America,Email,Saturday,Fall,PayPal,Mobile,9.92,4.51,0.0,13,0.0,4.3,53.0,0.131,14,714.0,11.35,3.0,0,1,0,95.49
TXN-0009609,Fashion,Sportswear,Mid-Range,New,Europe,Email,Tuesday,Winter,Credit Card,Mobile,63.41,72.29,5.0,8,0.0,4.3,10.0,0.158,23,220.0,11.96,7.0,0,0,0,489.22
TXN-0009610,Books,Comics,Budget,VIP,Asia Pacific,Affiliate,Sunday,Winter,Credit Card,Desktop,10.74,8.89,4.8,5,0.0,3.6,45.0,0.029,26,480.0,15.83,,1,1,0,58.58
TXN-0009611,Sports,Fitness Equipment,Mid-Range,Loyal,North America,Affiliate,Friday,Summer,Debit Card,Mobile,76.75,91.97,0.0,3,0.0,3.3,,0.21,9,175.0,7.45,3.0,1,0,1,437.18
TXN-0009612,Home & Garden,Furniture,Mid-Range,Returning,Asia Pacific,Affiliate,Sunday,Fall,PayPal,Mobile,128.53,117.17,2.9,1,0.0,3.9,13.0,0.359,13,155.0,20.31,4.0,0,0,0,146.44
TXN-0009613,Electronics,Gaming,Mid-Range,Loyal,Europe,Paid Search,Wednesday,Fall,Debit Card,Mobile,278.54,306.56,9.9,1,0.0,4.0,,0.134,18,306.0,15.03,3.0,1,0,0,260.84
TXN-0009614,Books,Comics,Premium,New,Europe,Direct,Friday,Summer,PayPal,Desktop,37.31,29.89,0.0,7,0.0,4.4,24.0,0.201,17,342.0,16.77,4.0,0,0,0,264.72
TXN-0009615,Toys,Educational,Budget,Loyal,Asia Pacific,Marketplace,Tuesday,Winter,PayPal,Mobile,8.08,,0.0,10,839.24,4.9,38.0,0.294,13,317.0,23.52,6.0,1,0,1,123.02
TXN-0009616,Fashion,Bags,Budget,Returning,North America,Direct,Thursday,Summer,Debit Card,Mobile,25.53,,0.0,6,0.0,4.5,14.0,0.085,21,222.0,9.22,8.0,0,0,0,152.4
TXN-0009617,Fashion,Footwear,Mid-Range,VIP,Europe,Paid Search,Friday,Summer,Credit Card,Desktop,61.85,62.65,21.3,14,0.0,4.8,9.0,0.022,22,123.0,6.9,3.0,1,0,0,669.23
TXN-0009618,Books,Self-Help,Premium,Returning,Europe,Direct,Saturday,Spring,Credit Card,Mobile,47.08,44.95,8.9,2,162.48,3.8,32.0,0.076,13,357.0,13.95,4.0,0,0,0,96.1
TXN-0009619,Sports,Cycling,Budget,New,Latin America,Organic Search,Wednesday,Summer,Credit Card,Desktop,41.17,26.44,15.4,8,0.0,4.5,0.0,0.054,25,58.0,11.73,0.0,0,1,0,257.46
TXN-0009620,Automotive,Interior,Mid-Range,Loyal,Middle East,Organic Search,Saturday,Spring,Credit Card,Mobile,104.13,101.28,1.8,4,935.63,4.8,0.0,0.039,56,147.0,18.77,,1,0,0,479.32
TXN-0009621,Electronics,Smartphones,Budget,Returning,North America,Direct,Thursday,Summer,PayPal,Desktop,183.39,202.45,0.0,3,28.83,4.2,49.0,0.21,30,458.0,6.78,7.0,0,0,0,563.06
TXN-0009622,Home & Garden,Decor,Mid-Range,Returning,Asia Pacific,Affiliate,Wednesday,Winter,Credit Card,Desktop,128.98,132.82,1.1,10,0.0,4.9,0.0,0.146,34,10.0,10.25,3.0,0,0,0,1269.36
TXN-0009623,Electronics,Tablets,Mid-Range,New,Asia Pacific,Organic Search,Friday,Summer,PayPal,Tablet,314.37,,19.3,8,,2.8,,0.314,13,126.0,27.19,5.0,0,0,1,2634.78
TXN-0009624,Fashion,Women Clothing,Budget,VIP,North America,Social Media,Saturday,Summer,Debit Card,Desktop,28.9,32.45,0.0,7,73.53,4.5,0.0,0.029,15,264.0,5.96,3.0,1,0,1,280.55
TXN-0009625,Books,Non-Fiction,Premium,Churned,Europe,Social Media,Friday,Winter,Debit Card,Mobile,33.85,28.5,15.1,6,917.02,2.5,,0.078,98,136.0,5.36,0.0,0,0,0,254.53
TXN-0009626,Sports,Water Sports,Mid-Range,Returning,North America,Affiliate,Friday,Winter,Credit Card,Desktop,97.95,124.38,0.0,3,0.0,4.4,29.0,0.28,17,423.0,6.48,1.0,0,0,0,301.54
TXN-0009627,Sports,Fitness Equipment,Budget,New,Europe,Marketplace,Friday,Summer,Bank Transfer,Desktop,41.27,50.73,0.0,10,0.0,4.6,44.0,0.235,57,355.0,8.57,2.0,0,0,0,411.11
TXN-0009628,Food & Grocery,Beverages,Budget,Loyal,Europe,Social Media,Thursday,Summer,Crypto,Mobile,10.59,1.0,23.9,10,0.0,4.6,38.0,0.129,26,417.0,12.06,6.0,1,1,0,64.62
TXN-0009629,Electronics,Gaming,Mid-Range,New,North America,Social Media,Saturday,Winter,Debit Card,Mobile,281.67,243.01,13.8,3,132.27,,0.0,0.323,20,114.0,10.25,2.0,0,0,0,766.2
TXN-0009630,Electronics,Smart Home,Premium,New,South Asia,Marketplace,Tuesday,Fall,Debit Card,Mobile,476.74,,5.6,9,0.0,4.2,4.0,0.011,20,262.0,14.23,1.0,0,0,0,4038.02
TXN-0009631,Food & Grocery,Frozen,Budget,VIP,North America,Affiliate,Thursday,Summer,PayPal,Desktop,13.55,20.85,3.3,6,0.0,3.2,12.0,0.08,23,236.0,6.68,4.0,1,0,1,124.95
TXN-0009632,Fashion,Sportswear,Mid-Range,Returning,Africa,Organic Search,Sunday,Spring,PayPal,Desktop,93.11,98.18,5.9,4,185.05,4.1,,0.205,26,31.0,24.53,1.0,0,0,0,348.15
TXN-0009633,Electronics,Gaming,Budget,Returning,North America,Referral,Sunday,Fall,Credit Card,Mobile,113.55,121.13,0.0,8,564.03,4.1,4.0,0.078,19,507.0,7.63,3.0,0,0,0,946.55
TXN-0009634,Beauty,Fragrance,Budget,New,Middle East,Paid Search,Saturday,Winter,Bank Transfer,Mobile,30.05,,26.2,4,40.7,4.8,21.0,0.027,17,349.0,20.35,5.0,0,0,0,88.45
TXN-0009635,Beauty,Skincare,Budget,New,Asia Pacific,Paid Search,Wednesday,Spring,PayPal,Mobile,20.75,24.36,0.0,15,994.93,4.2,0.0,0.421,48,76.0,12.14,3.0,0,0,0,356.1
TXN-0009636,Books,Non-Fiction,Premium,Loyal,Latin America,Affiliate,Saturday,Fall,Buy Now Pay Later,Mobile,32.72,29.96,5.6,4,0.0,4.4,0.0,0.064,6,567.0,18.03,4.0,1,0,0,133.68
TXN-0009637,Electronics,Smartphones,Budget,New,North America,Organic Search,Sunday,Summer,Credit Card,Desktop,151.5,158.74,0.0,5,0.0,4.1,23.0,0.044,3,1042.0,6.06,7.0,0,0,0,789.7
TXN-0009638,Electronics,Tablets,Mid-Range,Returning,Europe,Organic Search,Sunday,Fall,Buy Now Pay Later,Desktop,319.42,371.82,18.0,7,,3.5,40.0,0.12,14,820.0,12.68,2.0,0,1,0,1827.04
TXN-0009639,Food & Grocery,Supplements,Mid-Range,Returning,Europe,Marketplace,Saturday,Winter,Credit Card,Mobile,41.15,,13.0,14,0.0,,19.0,0.132,32,291.0,9.38,2.0,0,0,1,587.56
TXN-0009640,Beauty,Skincare,Mid-Range,Returning,Middle East,Social Media,Sunday,Summer,Credit Card,Mobile,76.16,,11.5,6,0.0,2.9,9.0,0.233,12,273.0,15.82,3.0,0,0,0,423.38
TXN-0009641,Food & Grocery,Frozen,Premium,Loyal,North America,Organic Search,Friday,Winter,PayPal,Desktop,51.96,59.34,2.3,3,250.55,3.9,14.0,0.083,13,555.0,5.94,,1,0,1,313.31
TXN-0009642,Fashion,Bags,Mid-Range,Churned,Europe,Affiliate,Thursday,Spring,Credit Card,Desktop,86.19,68.65,0.0,10,0.0,4.8,22.0,0.095,19,467.0,4.79,5.0,0,0,0,862.31
TXN-0009643,Electronics,Laptops,Budget,Churned,North America,Paid Search,Saturday,Winter,Bank Transfer,Desktop,124.66,146.27,0.0,1,0.0,4.6,44.0,0.568,11,390.0,9.54,3.0,0,0,0,147.4
TXN-0009644,Sports,Fitness Equipment,Budget,New,Asia Pacific,Social Media,Tuesday,Winter,Credit Card,Tablet,38.78,42.04,16.5,2,0.0,3.4,,0.043,16,,11.81,2.0,0,0,1,155.6
TXN-0009645,Home & Garden,Decor,Budget,Returning,Asia Pacific,Paid Search,Friday,Winter,Debit Card,Tablet,48.6,49.89,0.0,7,41.97,4.5,9.0,0.182,20,170.0,14.72,,0,1,0,336.32
TXN-0009646,Fashion,Women Clothing,Budget,Churned,Asia Pacific,Paid Search,Wednesday,Fall,Credit Card,Tablet,36.1,34.54,39.7,6,0.0,4.2,0.0,0.038,36,20.0,13.94,2.0,0,0,1,246.62
TXN-0009647,Books,Academic,Mid-Range,VIP,North America,Direct,Tuesday,Winter,Debit Card,Desktop,21.03,19.38,0.0,3,220.97,4.2,31.0,0.047,26,278.0,6.07,0.0,1,0,1,142.51
TXN-0009648,Beauty,Makeup,Luxury,Loyal,Europe,Direct,Thursday,Fall,Bank Transfer,Desktop,180.74,,0.0,14,0.0,4.5,12.0,0.1,18,262.0,17.13,4.0,1,0,0,2476.13
TXN-0009649,Beauty,Personal Care,Premium,Loyal,Asia Pacific,Social Media,Friday,Summer,Credit Card,Desktop,93.45,75.33,14.4,4,200.85,4.2,0.0,0.258,56,264.0,20.21,1.0,1,1,0,347.96
TXN-0009650,Beauty,Makeup,Budget,Returning,Europe,Email,Tuesday,Winter,Debit Card,Mobile,16.6,7.71,0.0,1,214.21,2.2,31.0,0.121,22,468.0,20.15,,0,0,0,53.95
TXN-0009651,Beauty,Personal Care,Mid-Range,Churned,North America,Marketplace,Sunday,Winter,Credit Card,Mobile,46.62,56.61,0.0,9,208.23,4.6,2.0,0.213,48,681.0,7.97,4.0,0,0,0,463.31
TXN-0009652,Automotive,Electronics,Budget,New,North America,Email,Tuesday,Fall,Credit Card,Desktop,73.59,60.93,12.5,1,1108.22,2.8,4.0,0.187,46,158.0,7.77,3.0,0,0,0,183.5
TXN-0009653,Books,Self-Help,Luxury,New,Europe,Organic Search,Friday,Fall,Bank Transfer,Desktop,113.86,82.58,0.0,6,0.0,4.6,21.0,0.087,97,227.0,20.72,3.0,0,0,0,663.95
TXN-0009654,Food & Grocery,Snacks,Budget,Loyal,North America,Paid Search,Sunday,Summer,Credit Card,Mobile,11.06,7.91,7.2,2,190.84,,0.0,0.04,13,314.0,6.51,4.0,1,0,0,41.97
TXN-0009655,Toys,Outdoor Play,Mid-Range,Returning,Europe,Social Media,Wednesday,Winter,Bank Transfer,Mobile,26.59,20.64,7.1,6,432.0,3.9,,0.051,31,181.0,10.99,1.0,0,0,1,234.91
TXN-0009656,Sports,Fitness Equipment,Mid-Range,New,Asia Pacific,Organic Search,Friday,Summer,Debit Card,Desktop,113.57,104.19,0.0,3,0.0,3.8,30.0,0.139,25,416.0,12.47,4.0,0,0,0,358.39
TXN-0009657,Sports,Team Sports,Budget,VIP,Latin America,Organic Search,Friday,Spring,Debit Card,Desktop,50.2,40.23,4.2,6,0.0,3.9,21.0,0.197,33,217.0,12.27,3.0,1,0,0,290.46
TXN-0009658,Beauty,Skincare,Mid-Range,Returning,North America,Paid Search,Sunday,Fall,PayPal,Mobile,37.99,44.42,2.6,2,0.0,4.5,28.0,0.083,43,281.0,13.42,1.0,0,0,1,187.67
TXN-0009659,Electronics,Cameras,Mid-Range,Returning,Europe,Social Media,Friday,Winter,Debit Card,Mobile,253.78,294.24,0.0,3,0.0,3.2,27.0,0.044,83,417.0,14.15,6.0,0,0,0,778.25
TXN-0009660,Toys,Dolls,Luxury,Loyal,North America,Affiliate,Wednesday,Summer,Credit Card,Desktop,280.61,321.49,2.1,4,,4.3,22.0,0.119,38,212.0,4.81,2.0,1,0,0,1114.82
TXN-0009661,Books,Children,Luxury,New,Asia Pacific,Paid Search,Thursday,Winter,Bank Transfer,Mobile,67.16,90.97,21.1,4,0.0,4.9,0.0,0.059,25,10.0,19.57,3.0,0,0,0,207.49
TXN-0009662,Books,Children,Mid-Range,VIP,Africa,Organic Search,Wednesday,Fall,PayPal,Mobile,19.05,19.8,0.0,15,0.0,2.9,0.0,0.094,50,226.0,19.48,3.0,1,0,0,285.01
TXN-0009663,Beauty,Haircare,Budget,New,Latin America,Paid Search,Sunday,Winter,Credit Card,Desktop,16.48,29.21,5.7,12,0.0,3.5,40.0,0.065,22,654.0,23.06,2.0,0,0,1,169.73
TXN-0009664,Books,Comics,Mid-Range,Returning,Asia Pacific,Organic Search,Monday,Winter,PayPal,Mobile,22.58,23.01,10.3,3,0.0,4.7,7.0,0.053,33,80.0,11.95,,0,1,1,110.3
TXN-0009665,Electronics,Laptops,Budget,Churned,Europe,Paid Search,Monday,Summer,PayPal,Mobile,160.52,192.67,16.1,6,0.0,4.2,13.0,0.013,92,321.0,6.94,4.0,0,0,0,809.91
TXN-0009666,Beauty,Skincare,Mid-Range,New,Europe,Paid Search,Sunday,Summer,Debit Card,Tablet,37.13,29.97,0.0,5,0.0,4.6,58.0,0.18,31,716.0,8.49,2.0,0,0,0,223.0
TXN-0009667,Sports,Cycling,Mid-Range,New,North America,Social Media,Friday,Spring,Credit Card,Mobile,111.96,122.15,7.0,7,68.72,4.9,4.0,0.103,22,156.0,8.24,6.0,0,1,0,755.12
TXN-0009668,Sports,Fitness Equipment,Premium,New,Africa,Organic Search,Monday,Fall,Debit Card,Desktop,132.82,129.26,0.0,2,,3.8,30.0,0.074,45,321.0,34.25,3.0,0,0,1,616.65
TXN-0009669,Electronics,Smart Home,Premium,Returning,South Asia,Paid Search,Saturday,Fall,PayPal,Desktop,631.53,517.38,0.0,3,0.0,4.6,,0.049,36,255.0,12.31,4.0,0,0,0,1891.4
TXN-0009670,Automotive,Performance,Budget,Loyal,North America,Social Media,Wednesday,Fall,Credit Card,Mobile,63.78,55.02,15.7,1,0.0,4.4,28.0,0.004,23,,8.24,2.0,1,1,0,74.47
TXN-0009671,Electronics,Headphones,Mid-Range,VIP,Europe,Email,Sunday,Spring,PayPal,Tablet,197.86,154.93,0.0,3,0.0,4.8,,0.039,21,396.0,18.58,,1,1,0,608.78
TXN-0009672,Electronics,Headphones,Premium,New,Europe,Organic Search,Friday,Winter,PayPal,Mobile,837.74,985.61,7.8,1,1284.56,4.6,18.0,,48,157.0,6.02,1.0,0,0,0,923.61
TXN-0009673,Beauty,Makeup,Budget,New,Asia Pacific,Direct,Saturday,Winter,Bank Transfer,Mobile,20.73,29.39,4.0,4,,4.4,0.0,0.148,35,93.0,28.45,2.0,0,1,0,59.26
TXN-0009674,Fashion,Accessories,Premium,Returning,Latin America,Marketplace,Sunday,Winter,Bank Transfer,Mobile,171.9,203.95,12.5,3,318.55,,26.0,0.002,34,,15.81,3.0,0,0,0,485.31
TXN-0009675,Fashion,Footwear,Premium,VIP,Africa,Organic Search,Wednesday,Summer,Credit Card,Desktop,131.82,,20.0,8,0.0,4.0,0.0,0.22,36,141.0,29.82,4.0,1,0,0,786.57
TXN-0009676,Sports,Outdoor,Luxury,VIP,Asia Pacific,Referral,Friday,Fall,Buy Now Pay Later,Mobile,397.25,,4.5,11,,4.1,16.0,0.094,2,,16.17,1.0,1,1,1,5127.07
TXN-0009677,Beauty,Haircare,Budget,Returning,Middle East,Social Media,Sunday,Winter,Buy Now Pay Later,Desktop,23.88,29.25,17.9,4,0.0,3.1,7.0,0.362,78,209.0,14.57,1.0,0,0,0,70.92
TXN-0009678,Automotive,Interior,Premium,VIP,Latin America,Organic Search,Saturday,Spring,PayPal,Desktop,454.0,503.08,1.0,5,0.0,4.0,9.0,0.051,30,381.0,21.44,4.0,1,0,0,2271.15
TXN-0009679,Fashion,Bags,Mid-Range,VIP,Asia Pacific,Affiliate,Friday,Summer,Debit Card,Mobile,83.47,72.0,28.8,2,0.0,3.8,61.0,0.16,37,597.0,9.39,3.0,1,0,0,141.75
TXN-0009680,Sports,Cycling,Mid-Range,VIP,Latin America,Social Media,Saturday,Summer,Debit Card,Mobile,80.56,66.72,0.0,3,0.0,4.3,18.0,,22,596.0,12.82,1.0,1,0,0,257.84
TXN-0009681,Food & Grocery,Organic,Luxury,New,Europe,Social Media,Wednesday,Summer,Credit Card,Mobile,209.33,198.64,0.0,12,276.53,4.5,0.0,0.137,12,163.0,16.24,4.0,0,0,0,2505.57
TXN-0009682,Home & Garden,Decor,Mid-Range,Returning,North America,Affiliate,Sunday,Winter,Credit Card,Mobile,173.75,166.71,3.8,3,0.0,4.9,10.0,0.185,17,104.0,11.88,1.0,0,0,0,518.36
TXN-0009683,Electronics,Smartphones,Mid-Range,Returning,North America,Organic Search,Wednesday,Winter,PayPal,Tablet,549.47,490.38,0.0,10,796.28,4.6,15.0,0.374,15,251.0,12.35,1.0,0,0,0,5536.18
TXN-0009684,Home & Garden,Decor,Mid-Range,Churned,Africa,Email,Saturday,Summer,Credit Card,Desktop,68.15,,7.8,3,,4.3,34.0,0.016,9,403.0,16.47,3.0,0,0,0,192.32
TXN-0009685,Books,Academic,Premium,VIP,Asia Pacific,Paid Search,Saturday,Fall,PayPal,Tablet,30.79,23.12,12.2,1,,3.3,0.0,0.03,33,134.0,17.64,4.0,1,0,0,87.2
TXN-0009686,Beauty,Fragrance,Budget,New,Asia Pacific,Direct,Tuesday,Fall,Credit Card,Tablet,12.97,11.81,22.4,6,0.0,,0.0,0.256,28,60.0,13.74,,0,0,0,70.21
TXN-0009687,Books,Children,Mid-Range,VIP,North America,Email,Saturday,Summer,Buy Now Pay Later,Desktop,13.07,7.84,0.0,13,0.0,4.3,34.0,0.033,8,590.0,11.0,2.0,1,0,0,140.57
TXN-0009688,Beauty,Fragrance,Mid-Range,Loyal,North America,Email,Saturday,Spring,Credit Card,Desktop,58.15,58.08,18.8,3,0.0,3.2,,0.101,22,183.0,3.2,4.0,1,0,0,163.22
TXN-0009689,Home & Garden,Furniture,Budget,VIP,North America,Email,Thursday,Winter,PayPal,Desktop,41.36,,0.0,2,0.0,3.0,3.0,0.102,20,291.0,5.95,4.0,1,0,0,97.04
TXN-0009690,Books,Children,Premium,New,Europe,Organic Search,Sunday,Winter,PayPal,Desktop,44.56,41.96,22.8,11,0.0,3.3,55.0,0.299,17,452.0,11.41,4.0,0,0,1,448.5
TXN-0009691,Beauty,Haircare,Mid-Range,Churned,Europe,Direct,Tuesday,Fall,Crypto,Desktop,33.2,28.79,30.8,2,121.38,4.5,12.0,0.233,29,278.0,9.29,1.0,0,0,0,80.84
TXN-0009692,Beauty,Makeup,Budget,Churned,Europe,Social Media,Friday,Summer,Debit Card,Mobile,22.54,28.45,3.7,6,176.62,4.3,0.0,0.163,29,46.0,7.46,2.0,0,0,0,181.81
TXN-0009693,Fashion,Accessories,Premium,VIP,Europe,Organic Search,Saturday,Fall,Credit Card,Mobile,142.27,166.48,9.3,2,1337.8,4.5,16.0,0.061,22,556.0,13.54,4.0,1,0,0,385.17
TXN-0009694,Beauty,Personal Care,Budget,Returning,Asia Pacific,Organic Search,Saturday,Fall,PayPal,Mobile,20.81,20.5,12.7,1,259.9,4.0,21.0,0.26,51,321.0,14.44,3.0,0,0,0,58.59
TXN-0009695,Books,Children,Budget,New,North America,Affiliate,Sunday,Summer,Debit Card,Mobile,9.36,12.23,0.0,3,0.0,4.3,0.0,0.258,15,122.0,8.29,1.0,0,0,0,47.74
TXN-0009696,Books,Fiction,Luxury,New,Latin America,Organic Search,Sunday,Winter,PayPal,Mobile,121.41,117.95,0.0,4,0.0,4.9,44.0,0.022,13,1334.0,18.18,3.0,0,0,0,477.35
TXN-0009697,Sports,Fitness Equipment,Premium,Loyal,Asia Pacific,Marketplace,Sunday,Fall,Debit Card,Desktop,203.81,176.84,1.0,5,0.0,4.4,0.0,0.136,32,79.0,15.36,3.0,1,0,0,1042.69
TXN-0009698,Automotive,Performance,Budget,New,Europe,Email,Thursday,Spring,Credit Card,Desktop,78.53,96.34,14.0,10,0.0,2.7,18.0,0.185,32,318.0,9.54,3.0,0,1,0,670.45
TXN-0009699,Electronics,Wearables,Budget,Loyal,Latin America,Organic Search,Sunday,Winter,Credit Card,Mobile,185.7,210.66,0.0,12,0.0,4.4,12.0,0.061,60,400.0,16.01,7.0,1,0,0,2182.07
TXN-0009700,Food & Grocery,Snacks,Premium,Loyal,North America,Direct,Wednesday,Winter,Credit Card,Tablet,50.9,58.71,9.1,3,148.26,4.6,24.0,0.008,32,247.0,7.57,,1,0,0,172.09
TXN-0009701,Fashion,Men Clothing,Mid-Range,Loyal,North America,Direct,Thursday,Summer,PayPal,Mobile,62.82,53.7,41.5,7,0.0,3.9,6.0,0.018,69,74.0,8.02,2.0,1,0,1,343.88
TXN-0009702,Electronics,Gaming,Premium,Returning,Asia Pacific,Direct,Sunday,Winter,Debit Card,Mobile,631.04,781.18,2.6,10,0.0,3.8,0.0,0.315,14,60.0,15.95,6.0,0,0,0,6112.71
TXN-0009703,Fashion,Men Clothing,Premium,Loyal,Europe,Email,Wednesday,Winter,Credit Card,Mobile,102.38,110.06,12.0,1,0.0,,0.0,0.047,32,70.0,12.21,2.0,1,1,0,109.9
TXN-0009704,Automotive,Electronics,Mid-Range,VIP,North America,Organic Search,Thursday,Summer,Credit Card,Desktop,175.49,207.75,16.8,2,0.0,2.4,0.0,,39,380.0,9.3,3.0,1,1,1,662.54
TXN-0009705,Fashion,Footwear,Premium,Returning,Asia Pacific,Organic Search,Friday,Spring,Credit Card,Desktop,214.63,181.97,0.0,6,0.0,3.8,26.0,0.222,41,244.0,11.39,1.0,0,0,0,1287.28
TXN-0009706,Sports,Water Sports,Mid-Range,Churned,North America,Paid Search,Sunday,Summer,Bank Transfer,Desktop,156.22,181.8,0.0,1,,,0.0,0.104,39,237.0,7.5,3.0,0,0,1,579.79
TXN-0009707,Fashion,Accessories,Luxury,Churned,Latin America,Organic Search,Saturday,Fall,Credit Card,Desktop,298.55,269.41,0.0,7,0.0,,6.0,0.057,7,353.0,13.67,,0,1,0,2077.81
TXN-0009708,Home & Garden,Kitchen,Mid-Range,Loyal,Europe,Organic Search,Thursday,Winter,Debit Card,Mobile,96.12,123.93,12.0,7,0.0,3.8,11.0,0.008,13,444.0,10.27,3.0,1,0,0,613.22
TXN-0009709,Books,Non-Fiction,Premium,VIP,South Asia,Paid Search,Saturday,Fall,Debit Card,Desktop,39.01,,9.9,10,0.0,3.7,11.0,0.058,21,159.0,8.72,0.0,1,0,1,431.0
TXN-0009710,Toys,Board Games,Budget,Loyal,North America,Paid Search,Wednesday,Fall,Debit Card,Desktop,14.07,8.43,0.0,10,0.0,4.8,,0.132,25,470.0,6.34,0.0,1,0,0,171.3
TXN-0009711,Electronics,Cameras,Budget,VIP,Middle East,Paid Search,Saturday,Fall,Debit Card,Mobile,119.65,139.03,0.0,4,560.26,4.3,10.0,0.15,30,350.0,15.99,3.0,1,0,0,517.42
TXN-0009712,Beauty,Fragrance,Budget,Loyal,North America,Email,Tuesday,Winter,Credit Card,Tablet,22.16,,20.1,7,0.0,4.7,25.0,0.344,34,230.0,6.45,,1,0,0,147.8
TXN-0009713,Automotive,Interior,Mid-Range,Returning,Europe,Direct,Thursday,Winter,Credit Card,Tablet,120.82,105.95,12.8,3,0.0,3.5,23.0,0.037,68,427.0,9.35,,0,0,0,321.72
TXN-0009714,Home & Garden,Furniture,Budget,Returning,Europe,Paid Search,Thursday,Spring,Bank Transfer,Mobile,44.15,41.55,0.0,7,99.47,4.7,16.0,0.083,6,316.0,8.29,,0,1,0,310.05
TXN-0009715,Books,Comics,Mid-Range,VIP,Asia Pacific,Referral,Sunday,Winter,Buy Now Pay Later,Desktop,19.31,22.79,0.0,2,0.0,4.5,32.0,,24,488.0,26.88,5.0,1,0,0,32.15
TXN-0009716,Food & Grocery,Frozen,Mid-Range,VIP,North America,Paid Search,Thursday,Spring,Credit Card,Desktop,30.52,21.69,0.0,11,60.11,4.6,0.0,0.016,15,36.0,6.68,1.0,1,0,0,354.99
TXN-0009717,Sports,Fitness Equipment,Mid-Range,New,South Asia,Organic Search,Thursday,Summer,Debit Card,Tablet,45.66,37.28,7.8,9,783.91,,54.0,0.046,17,669.0,16.29,3.0,0,0,0,436.49
TXN-0009718,Home & Garden,Garden Tools,Mid-Range,New,North America,Social Media,Tuesday,Summer,Debit Card,Tablet,133.26,,0.0,11,0.0,4.5,0.0,0.174,23,58.0,8.5,0.0,0,1,1,1796.38
TXN-0009719,Beauty,Haircare,Mid-Range,New,Europe,Social Media,Tuesday,Spring,Credit Card,Mobile,34.95,31.4,13.1,5,0.0,4.6,44.0,0.453,44,1087.0,6.82,,0,0,0,170.0
TXN-0009720,Automotive,Electronics,Mid-Range,VIP,North America,Organic Search,Saturday,Winter,PayPal,Mobile,107.81,129.73,13.3,1,0.0,4.1,10.0,0.036,14,91.0,5.46,2.0,1,0,0,115.09
TXN-0009721,Beauty,Makeup,Budget,Loyal,Asia Pacific,Direct,Tuesday,Winter,PayPal,Desktop,9.97,4.56,0.0,1,,4.7,25.0,0.066,34,587.0,16.19,2.0,1,1,0,35.07
