age,gender,education_level,city,company,job_role,industry_sector,employment_type,years_experience,annual_ctc,monthly_expenses,savings_balance,investments,loan_outstanding,emi_monthly,debt_to_income_ratio,credit_score,num_credit_cards,projects_completed,certifications,training_hours_yr,team_size_managed,remote_work_pct,overtime_hours_month,performance_score,promotion_eligible
33,Female,Master,Hubballi,Byju s,Senior Software Engineer,HealthTech,Hybrid,13,1095378,33498,148924.0,145844.0,303450.0,6069,0.0665,640,2,24,1,38.0,24.0,50,6,4.07,0
35,Male,Bachelor,Gurgaon,Byju s,Full Stack Developer,Startup,Full-time,15,1206225,46900,11599.0,,0.0,0,0.0,693,1,32,2,117.0,24.0,0,20,3.88,0
43,Female,Bachelor,Durgapur,L&T Infotech,ML Engineer,FinTech,Full-time,20,1361661,44473,3887.0,12959.0,0.0,0,0.0,711,3,39,2,67.0,15.0,0,12,3.25,0
28,Female,PhD,Cuttack,InMobi,Data Scientist,FinTech,Full-time,5,661009,16836,,,1818971.0,36379,0.6604,592,2,7,5,118.0,0.0,50,2,3.01,0
39,Female,Bachelor,Tiruchirappalli,Groww,Product Manager,SaaS,Full-time,18,1450316,55147,232685.0,,965623.0,19312,0.1598,577,4,38,1,36.0,15.0,0,37,3.88,0
24,Male,Bachelor,Tiruchirappalli,Unacademy,Full Stack Developer,Consulting,Full-time,4,520154,22587,52542.0,48415.0,917724.0,18354,0.4234,494,1,5,1,38.0,0.0,50,26,2.3,0
32,Male,Bachelor,Hubballi,Swiggy,IT Consultant,Defense,Full-time,11,940744,28511,,37060.0,0.0,0,0.0,654,2,23,2,30.0,20.0,100,32,2.73,0
43,Non-binary,Master,Cuttack,Sigmoid Analytics,Senior Data Scientist,Consulting,Full-time,20,1425197,34993,102375.0,9586.0,1695538.0,33910,0.2855,586,3,41,3,,3.0,0,37,4.2,0
39,Male,Master,Hubballi,Xoriant,Frontend Developer,FinTech,Full-time,19,1334437,51727,36163.0,220291.0,59900.0,1198,0.0108,649,3,35,0,99.0,17.0,50,2,4.22,1
56,Female,Bachelor,Mangalore,CRED,Test Automation Engineer,Banking,Hybrid,33,2261012,88244,64558.0,6068.0,1610942.0,32218,0.171,722,1,67,3,38.0,,0,10,4.5,0
27,Male,Master,Mangalore,WNS Global,Director of Engineering,HealthTech,Full-time,3,515573,14614,22062.0,26955.0,,22653,0.5272,487,1,11,1,52.0,0.0,75,22,1.89,0
22,Male,Bachelor,Pune,Publicis Sapient,Cloud Architect,E-commerce,Full-time,0,265519,7344,141094.0,114081.0,0.0,0,0.0,544,2,0,1,43.0,0.0,50,13,2.66,0
36,Male,Bachelor,Nellore,Hexaware,Mobile Developer,Defense,Full-time,12,1002260,35938,252725.0,16772.0,0.0,0,0.0,636,0,22,0,7.0,13.0,100,21,3.51,0
29,Non-binary,Master,Kolkata,Srijan Technologies,ETL Developer,Defense,Contract,9,1027948,32587,303935.0,4837.0,1178898.0,23577,0.2752,559,4,16,5,84.0,19.0,50,0,3.03,0
50,Male,Bachelor,Cuttack,Subex,Senior Data Scientist,Consulting,Full-time,27,1882936,78014,17086.0,124681.0,1501989.0,30039,0.1914,792,5,51,4,84.0,11.0,75,26,4.68,0
50,Female,Bachelor,Gurgaon,Trigent,Scrum Master,Consulting,Remote,26,1662849,69755,732416.0,1476566.0,1593287.0,31865,0.23,720,1,55,1,110.0,2.0,50,32,4.06,0
39,Male,High School,Kolhapur,Infosys,Senior Software Engineer,Consulting,Full-time,16,994644,23602,24082.0,75797.0,356094.0,7121,0.0859,666,1,35,0,118.0,18.0,50,36,4.41,0
54,Female,Bachelor,Bhiwandi,Nielsen India,QA Engineer,E-commerce,Full-time,30,1932694,69639,198875.0,98773.0,245429.0,4908,0.0305,687,1,59,1,0.0,22.0,100,10,3.79,0
30,Female,High School,Pune,Razorpay,Scrum Master,SaaS,Contract,6,514880,23216,100936.0,31211.0,,12378,0.2885,560,3,14,1,39.0,0.0,100,35,2.42,0
41,Female,Master,Moradabad,Quick Heal,Engineering Manager,Manufacturing,Hybrid,20,1461653,52103,94714.0,4347.0,424527.0,8490,0.0697,690,1,38,1,92.0,18.0,100,16,4.46,1
23,Male,Bachelor,Bangalore,Newgen Software,Backend Developer,Telecom,Hybrid,0,223244,7845,33776.0,50410.0,128473.0,2569,0.1381,528,1,0,2,9.0,0.0,100,31,2.23,0
50,Female,Bachelor,Ranchi,Coda Global,Software Engineer,EdTech,Contract,30,1986990,60818,90167.0,3349.0,820105.0,16402,0.0991,790,2,61,1,5.0,2.0,50,8,4.41,0
23,Male,Diploma,Jabalpur,Zerodha,Mobile Developer,E-commerce,Hybrid,3,463383,13858,342195.0,5450.0,1203338.0,24066,0.6232,487,3,8,0,113.0,,0,35,2.36,0
34,Male,Bachelor,Chandigarh,Datavail Infotech,Full Stack Developer,Defense,Full-time,11,821021,21064,65008.0,52364.0,1938363.0,38767,0.5666,555,2,21,0,39.0,18.0,0,32,2.49,0
27,Male,Bachelor,Jamnagar,Sigmoid Analytics,Senior Software Engineer,Telecom,Full-time,4,406882,10866,34500.0,13563.0,0.0,0,0.0,602,6,9,1,79.0,0.0,50,26,4.19,0
44,Female,Diploma,Nashik,Robosoft,Director of Engineering,FinTech,Remote,20,1365027,61792,147692.0,6596.0,768073.0,15361,0.135,670,2,37,1,,6.0,50,7,4.38,0
55,Female,Bachelor,Chennai,Nihilent,Principal Engineer,Startup,Contract,35,2129008,81409,164333.0,5320.0,1264165.0,25283,0.1425,835,2,72,1,9.0,18.0,75,2,4.49,1
31,Non-binary,Bachelor,Navi Mumbai,Genpact,QA Engineer,E-commerce,Full-time,9,804296,32552,56214.0,114600.0,1489422.0,29788,0.4444,522,0,22,3,62.0,5.0,0,13,2.27,0
38,Male,Diploma,Ujjain,Birlasoft,DevOps Engineer,Startup,Remote,17,1119521,37069,10988.0,13356.0,1716272.0,34325,0.3679,574,2,31,1,7.0,,100,35,3.73,0
39,Male,Diploma,Bikaner,EXL Service,Senior Software Engineer,FinTech,Contract,19,1201950,54017,,18689.0,534755.0,10695,0.1068,616,2,36,2,67.0,23.0,100,22,4.29,0
38,Female,Master,Gurgaon,Syntel India,System Architect,Startup,Full-time,15,1088333,38150,54953.0,61861.0,0.0,0,0.0,544,3,28,2,47.0,16.0,75,9,2.96,0
31,Male,Master,Delhi,Druva,IT Consultant,Defense,Part-time,7,650111,17694,202203.0,70542.0,0.0,0,0.0,571,3,11,1,82.0,0.0,0,35,2.9,0
45,Female,PhD,Durgapur,Mastek,Senior Data Scientist,E-commerce,Part-time,24,1663709,75097,204426.0,3601.0,0.0,0,0.0,717,5,45,3,19.0,20.0,50,5,4.05,0
23,Male,High School,Srinagar,KPIT Technologies,Director of Engineering,SaaS,Full-time,2,302661,10860,52118.0,2896.0,412949.0,8258,0.3274,562,5,4,0,52.0,0.0,50,21,2.99,0
27,Male,Bachelor,Durgapur,Mindtree,Project Manager,E-commerce,Contract,3,518622,22250,131992.0,20485.0,876003.0,17520,0.4054,578,2,7,5,55.0,,50,4,3.42,0
54,Male,Bachelor,Raipur,Mastek,System Architect,E-commerce,Remote,30,2004337,72844,158554.0,929730.0,1404890.0,28097,0.1682,713,2,62,1,33.0,4.0,0,11,4.21,0
49,Female,Bachelor,Loni,Coda Global,Technical Lead,Consulting,Remote,25,1682973,45137,5865.0,30347.0,,33717,0.2404,644,1,53,1,100.0,2.0,0,8,3.36,0
32,Male,Diploma,Bhilai,Quick Heal,Software Engineer,Banking,Contract,10,569478,23699,62582.0,141731.0,1588186.0,31763,0.6693,519,4,18,2,9.0,24.0,50,33,2.15,0
56,Male,Master,Bhiwandi,Trigent,Network Engineer,SaaS,Part-time,34,2346351,67490,108369.0,102107.0,0.0,0,0.0,823,2,66,3,7.0,12.0,100,33,5.0,1
33,Male,Diploma,Ahmedabad,Freshworks,Principal Engineer,EdTech,Contract,13,904810,39375,24571.0,54627.0,0.0,0,0.0,665,2,30,1,110.0,14.0,50,12,3.25,0
32,Female,High School,Loni,L&T Infotech,ML Engineer,SaaS,Hybrid,9,633494,15727,9008.0,73284.0,0.0,0,0.0,539,0,16,2,119.0,19.0,0,37,3.3,0
51,Female,Bachelor,Navi Mumbai,Druva,Principal Engineer,Startup,Full-time,29,1830388,62340,5980.0,26053.0,1094179.0,21883,0.1435,797,2,62,4,48.0,17.0,50,25,5.0,1
45,Female,Diploma,Bhopal,Datavail Infotech,ML Engineer,Defense,Contract,23,1496900,63093,37099.0,2445.0,0.0,0,0.0,640,3,48,0,53.0,6.0,75,2,5.0,1
31,Male,Bachelor,Ujjain,TCS,Test Automation Engineer,SaaS,Remote,9,684103,27466,7159.0,34858.0,0.0,0,0.0,547,3,23,1,114.0,11.0,100,34,3.02,0
40,Male,Bachelor,Siliguri,Zoho,AI Researcher,SaaS,Full-time,19,1406130,33775,15002.0,50855.0,1963851.0,39277,0.3352,615,2,40,0,47.0,23.0,100,37,3.08,0
36,Female,Bachelor,Guntur,Ola,Senior Software Engineer,E-commerce,Full-time,12,868101,20387,30982.0,13027.0,1980149.0,39602,0.5474,618,1,21,2,85.0,3.0,0,29,3.07,0
29,Female,Master,Kolkata,Zoho,Network Engineer,FinTech,Remote,8,840015,30057,290747.0,462972.0,766296.0,15325,0.2189,633,1,13,4,103.0,21.0,50,32,3.32,0
31,Female,Master,Kolkata,Datamatics,Database Administrator,Defense,Full-time,8,884142,33498,90390.0,,586191.0,11723,0.1591,635,4,19,0,107.0,15.0,100,24,3.66,0
43,Female,High School,Patna,Uniphore,QA Engineer,Banking,Remote,22,1424304,59064,485339.0,98068.0,366910.0,7338,0.0618,650,4,47,1,115.0,15.0,0,27,4.35,0
22,Male,Master,Mangalore,Cyient,DevOps Engineer,Defense,Remote,2,464979,19418,230087.0,225266.0,1467962.0,29359,0.7577,577,1,1,3,76.0,0.0,100,12,1.88,0
54,Male,Master,Firozabad,Cyient,Backend Developer,Startup,Part-time,32,2120704,49802,24556.0,52501.0,1501172.0,30023,0.1699,755,1,67,0,22.0,2.0,0,19,4.41,0
53,Male,Bachelor,Mysuru,Apexon,Scrum Master,Government,Full-time,31,1923500,56660,17491.0,2905.0,1439496.0,28789,0.1796,737,4,64,0,74.0,8.0,0,14,4.94,0
54,Male,Bachelor,Dehradun,Sasken,Engineering Manager,E-commerce,Contract,32,1955298,75812,3679.0,549350.0,1907578.0,38151,0.2341,682,7,61,3,98.0,20.0,0,20,4.21,0
41,Female,PhD,Navi Mumbai,BrowserStack,Data Scientist,HealthTech,Remote,18,1468138,40647,107164.0,187565.0,0.0,0,0.0,715,1,39,4,98.0,15.0,100,19,4.47,1
47,Male,Master,Indore,Meesho,DevOps Engineer,Defense,Full-time,25,1722364,49776,38283.0,352591.0,1482613.0,29652,0.2066,651,6,51,2,11.0,12.0,75,39,4.04,0
44,Female,Bachelor,Noida,Nagarro India,Lead Engineer,FinTech,Full-time,24,1553366,68522,536005.0,25728.0,397961.0,7959,0.0615,635,0,46,1,22.0,20.0,50,20,3.54,0
36,Male,Master,Solapur,Hexaware,Full Stack Developer,Banking,Full-time,12,990113,34975,48336.0,3669.0,176237.0,3524,0.0427,531,2,23,2,36.0,6.0,100,3,3.17,0
28,Male,Bachelor,Howrah,Vedantu,Test Automation Engineer,Consulting,Contract,8,854520,35607,130663.0,21924.0,833369.0,16667,0.2341,637,2,20,1,85.0,14.0,50,14,2.86,0
56,Female,Bachelor,Navi Mumbai,BrowserStack,Engineering Manager,SaaS,Remote,33,2149660,55568,22060.0,13418.0,1075852.0,21517,0.1201,816,5,65,0,1.0,15.0,75,26,5.0,1
45,Male,Diploma,Kolhapur,HCL Technologies,Mobile Developer,Telecom,Contract,23,1491385,62411,130618.0,83121.0,898285.0,17965,0.1446,659,3,49,5,,16.0,50,35,4.16,0
37,Female,PhD,Varanasi,Nagarro India,Full Stack Developer,Government,Full-time,13,1259131,33369,42036.0,62961.0,0.0,0,0.0,561,1,31,4,93.0,22.0,50,15,3.63,0
38,Male,High School,Jalandhar,GlobalLogic,Principal Engineer,Banking,Full-time,14,1008499,27783,28566.0,13569.0,1884425.0,37688,0.4484,537,3,28,1,67.0,11.0,100,29,2.75,0
47,Male,Bachelor,Navi Mumbai,Chargebee,Senior Data Scientist,Startup,Full-time,25,1720288,42129,,10733.0,1079043.0,21580,0.1505,710,2,50,1,115.0,10.0,0,22,5.0,0
53,Male,Bachelor,Thiruvananthapuram,Subex,Scrum Master,Telecom,Full-time,29,1951752,84686,82800.0,2739.0,0.0,0,0.0,707,4,62,5,72.0,16.0,50,6,5.0,1
48,Male,Master,Surat,Capgemini India,Security Analyst,EdTech,Remote,28,1898376,69404,,299660.0,1784605.0,35692,0.2256,697,1,54,5,117.0,6.0,0,17,3.89,0
53,Male,PhD,Dhanbad,Cyient DLM,Business Analyst,Manufacturing,Remote,31,1977392,60591,205152.0,20559.0,0.0,0,0.0,723,3,65,3,66.0,5.0,100,12,4.94,1
48,Male,Master,Howrah,Geometric,Engineering Manager,Consulting,Full-time,28,1857281,64397,56393.0,167989.0,0.0,0,0.0,776,4,55,1,52.0,18.0,100,18,5.0,1
34,Male,Bachelor,Bhubaneswar,Infosys,Lead Engineer,Startup,Contract,12,1042415,46725,67022.0,15594.0,0.0,0,0.0,580,4,28,0,50.0,21.0,0,34,3.48,0
56,Male,PhD,Jabalpur,Trigent,Solutions Architect,EdTech,Full-time,33,2206602,53931,87942.0,2123351.0,0.0,0,0.0,716,1,64,1,14.0,8.0,100,38,5.0,1
49,Male,Master,Gurgaon,Byju s,Database Administrator,Startup,Remote,25,1684148,68868,216576.0,5993.0,388079.0,7761,0.0553,721,1,53,4,95.0,8.0,50,5,4.39,0
57,Male,Master,Kolkata,Apexon,Database Administrator,HealthTech,Full-time,33,2153081,96488,19765.0,10550.0,1725795.0,34515,0.1924,788,4,68,4,75.0,6.0,50,2,5.0,1
43,Female,Bachelor,Mysuru,Publicis Sapient,Test Automation Engineer,HealthTech,Remote,19,1233717,55046,306042.0,18154.0,0.0,0,0.0,584,2,43,2,41.0,19.0,75,37,3.71,0
26,Male,Bachelor,Vijayawada,Quick Heal,Principal Engineer,Defense,Full-time,2,496531,20886,54778.0,194435.0,1330749.0,26614,0.6432,532,1,6,3,37.0,0.0,50,24,1.65,0
52,Male,Bachelor,Firozabad,Nagarro India,QA Engineer,FinTech,Remote,32,2052136,50996,253770.0,134038.0,0.0,0,0.0,695,6,64,3,99.0,18.0,0,22,4.47,0
39,Male,High School,Bikaner,Syntel India,Security Analyst,HealthTech,Contract,16,1251756,52772,576334.0,35630.0,0.0,0,0.0,704,1,34,4,,20.0,50,22,4.32,0
35,Male,Master,Dehradun,Happiest Minds,Full Stack Developer,Government,Full-time,15,1217323,40025,24814.0,,202035.0,4040,0.0398,575,6,32,1,43.0,16.0,100,18,3.33,0
29,Male,Master,Siliguri,Nagarro India,Senior Data Scientist,FinTech,Remote,7,857131,32457,72660.0,31048.0,1526747.0,30534,0.4275,533,2,14,1,109.0,0.0,50,34,1.84,0
35,Male,Diploma,Ranchi,Druva,Senior Software Engineer,HealthTech,Remote,15,1118209,38129,,29771.0,1404221.0,28084,0.3014,642,2,29,3,29.0,17.0,75,6,3.23,0
50,Male,Bachelor,Moradabad,Cyient DLM,Frontend Developer,Banking,Full-time,28,1817169,42931,195604.0,148483.0,961630.0,19232,0.127,771,2,54,2,115.0,6.0,0,9,4.54,0
37,Female,Bachelor,Vadodara,BrowserStack,VP Engineering,Government,Full-time,13,978621,32657,26519.0,130545.0,0.0,0,0.0,551,5,29,1,4.0,15.0,75,14,2.91,0
24,Female,Master,Nellore,Wipro,Project Manager,SaaS,Full-time,3,584700,20829,21990.0,45235.0,317848.0,6356,0.1304,477,2,5,4,53.0,0.0,0,18,2.99,0
23,Female,Master,Asansol,Unacademy,Cloud Architect,Consulting,Full-time,2,543001,17068,,3671.0,1324615.0,26492,0.5855,599,3,4,1,51.0,0.0,25,30,2.58,0
56,Female,Diploma,Jamnagar,TCS,Test Automation Engineer,Startup,Full-time,35,2249771,88302,83745.0,10505.0,0.0,0,0.0,729,3,68,1,11.0,7.0,25,22,5.0,1
50,Male,PhD,Tiruppur,Postman,ETL Developer,Startup,Remote,30,2138205,94393,40834.0,8059.0,,0,0.0,720,1,63,0,34.0,7.0,100,6,5.0,1
49,Non-binary,Diploma,Firozabad,Vedantu,Frontend Developer,SaaS,Full-time,26,1653202,44006,56849.0,11544.0,490838.0,9816,0.0713,766,0,51,1,89.0,13.0,100,25,4.42,1
43,Male,Bachelor,Loni,Sigmoid Analytics,Cloud Architect,HealthTech,Full-time,22,1600291,53859,85483.0,176126.0,462905.0,9258,0.0694,753,5,45,1,46.0,16.0,0,37,4.69,0
52,Female,PhD,Navi Mumbai,Nagarro India,Mobile Developer,Banking,Hybrid,28,1963155,80513,41342.0,12099.0,614501.0,12290,0.0751,682,5,58,2,68.0,21.0,100,24,4.3,0
49,Male,Bachelor,Bhavnagar,Zerodha,Frontend Developer,Startup,Contract,29,1718365,58981,459164.0,,1035275.0,20705,0.1446,733,2,57,3,35.0,24.0,0,1,5.0,1
55,Female,High School,Dhanbad,L&T Infotech,Mobile Developer,Telecom,Contract,32,1919961,78871,19410.0,4986.0,155362.0,3107,0.0194,750,1,66,0,72.0,15.0,75,17,4.74,1
34,Female,PhD,Amravati,Sigmoid Analytics,Full Stack Developer,Consulting,Full-time,13,1250378,41626,18135.0,20403.0,106252.0,2125,0.0204,654,5,23,2,40.0,22.0,100,5,3.25,0
30,Male,Master,Jamshedpur,Zomato,IT Consultant,Manufacturing,Hybrid,10,872574,27502,51334.0,11587.0,273493.0,5469,0.0752,592,3,23,1,25.0,,100,36,3.37,0
31,Female,Bachelor,Firozabad,Coforge,ML Engineer,Manufacturing,Part-time,8,723841,16994,165712.0,9969.0,359498.0,7189,0.1192,564,2,13,3,69.0,24.0,0,21,3.58,0
57,Female,Master,Gurgaon,Uniphore,Senior Software Engineer,Manufacturing,Full-time,33,2114683,55037,22570.0,5514.0,0.0,0,0.0,688,1,63,2,35.0,7.0,0,30,5.0,1
48,Male,Master,Delhi,L&T Infotech,System Architect,Defense,Full-time,24,1760342,68217,251427.0,42727.0,0.0,0,0.0,706,2,47,5,91.0,18.0,50,20,4.6,1
48,Male,Master,Howrah,eClerx,Network Engineer,Telecom,Remote,25,1794123,55247,17877.0,5148.0,1665838.0,33316,0.2228,624,1,55,2,74.0,18.0,100,28,4.54,1
54,Male,Master,Saharanpur,Syntel India,Scrum Master,HealthTech,Full-time,31,1968950,65344,17770.0,18981.0,1796166.0,35923,0.2189,744,4,66,2,55.0,5.0,75,10,4.79,0
55,Female,Diploma,Moradabad,TCS,Full Stack Developer,Manufacturing,Full-time,33,2156215,69428,165271.0,186485.0,358721.0,7174,0.0399,710,3,66,0,39.0,6.0,100,2,5.0,1
52,Male,Master,Chandigarh,Cybage,Solutions Architect,SaaS,Hybrid,30,2102517,52579,63248.0,28425.0,0.0,0,0.0,790,4,65,2,111.0,17.0,50,23,4.98,1
32,Non-binary,Bachelor,Vadodara,Persistent Systems,Test Automation Engineer,E-commerce,Full-time,8,845528,23980,28710.0,10933.0,1838122.0,36762,0.5217,617,3,14,1,104.0,19.0,75,3,1.92,0
54,Female,Bachelor,Hubballi,CRED,Data Analyst,Startup,Remote,31,2001512,60726,36407.0,26274.0,320740.0,6414,0.0385,812,1,59,3,18.0,17.0,100,6,5.0,1
24,Female,Bachelor,Bhubaneswar,Nielsen India,Cloud Architect,E-commerce,Hybrid,4,482828,11464,40317.0,238136.0,594028.0,11880,0.2953,569,3,11,1,7.0,,0,39,2.74,0
45,Male,Bachelor,Bareilly,Razorpay,Senior Data Scientist,Consulting,Full-time,22,1652649,56917,197354.0,2550.0,323652.0,6473,0.047,673,4,41,4,77.0,24.0,25,13,3.93,0
39,Male,Bachelor,Firozabad,KPIT Technologies,AI Researcher,Banking,Full-time,19,1261728,50216,135359.0,146835.0,0.0,0,0.0,629,4,35,0,104.0,12.0,50,19,4.32,0
50,Female,Bachelor,Aligarh,Vedantu,QA Engineer,Government,Part-time,30,1921018,59880,,31111.0,234254.0,4685,0.0293,699,2,63,3,21.0,12.0,0,27,4.86,0
48,Female,Bachelor,Dehradun,Hexaware,Network Engineer,SaaS,Contract,25,1623397,63710,82720.0,478325.0,397640.0,7952,0.0588,733,3,53,0,5.0,13.0,75,17,4.27,1
45,Male,Master,Dhanbad,Byju s,IT Consultant,FinTech,Full-time,25,1830571,66978,16261.0,21259.0,862557.0,17251,0.1131,738,1,49,1,116.0,23.0,0,20,4.59,0
26,Male,Bachelor,Tiruchirappalli,Coforge,Project Manager,HealthTech,Contract,6,715830,18549,103720.0,55317.0,1220220.0,24404,0.4091,556,3,13,0,20.0,0.0,0,15,2.28,0
36,Female,Diploma,Lucknow,Uniphore,IT Consultant,EdTech,Hybrid,12,966706,35235,58124.0,7300.0,1532810.0,30656,0.3805,597,3,25,2,7.0,5.0,75,5,3.05,0
24,Female,Master,Asansol,Meesho,Senior Data Scientist,Manufacturing,Hybrid,2,515593,12447,22025.0,1581.0,227882.0,4557,0.1061,462,1,9,2,31.0,0.0,25,16,2.44,0
54,Male,Master,Siliguri,Nielsen India,Software Engineer,Defense,Full-time,33,2263132,59401,1119878.0,42325.0,0.0,0,0.0,744,1,66,2,81.0,9.0,0,18,4.83,1
33,Non-binary,Bachelor,Gwalior,Apexon,ML Engineer,EdTech,Remote,13,1051849,29783,99825.0,17353.0,0.0,0,0.0,531,2,23,2,25.0,,50,3,3.61,0
30,Female,Bachelor,Meerut,Sigmoid Analytics,Product Manager,Defense,Hybrid,7,661834,27008,462518.0,8003.0,1483088.0,29661,0.5378,610,1,13,2,68.0,0.0,75,15,2.6,0
39,Female,High School,Indore,Intellect Design,System Architect,Telecom,Full-time,17,1233360,30159,36551.0,6033.0,0.0,0,0.0,705,2,31,2,4.0,10.0,50,8,4.46,1
57,Female,PhD,Bhopal,Sonata Software,VP Engineering,Banking,Full-time,34,2186808,83662,33683.0,49650.0,265612.0,5312,0.0291,755,2,72,0,68.0,9.0,50,31,5.0,1
23,Female,Bachelor,Bhiwandi,L&T Infotech,Backend Developer,SaaS,Part-time,0,344506,14443,18133.0,768.0,1250328.0,25006,0.871,438,1,3,1,28.0,0.0,75,25,1.68,0
27,Female,Bachelor,Mumbai,GlobalLogic,Data Scientist,FinTech,Full-time,3,628113,17744,4470.0,3570.0,1440230.0,28804,0.5503,444,0,6,0,70.0,0.0,50,6,1.43,0
54,Female,PhD,Gulbarga,Nucleus Software,Full Stack Developer,Defense,Full-time,31,2166804,72588,130135.0,6747.0,0.0,0,0.0,764,2,61,1,33.0,20.0,50,21,4.21,1
25,Male,Master,Ajmer,Birlasoft,Backend Developer,Manufacturing,Hybrid,4,525321,15533,128958.0,718.0,155277.0,3105,0.0709,574,2,11,2,27.0,0.0,75,23,2.95,0
42,Male,Master,Gwalior,Swiggy,QA Engineer,Telecom,Remote,18,1360865,42424,193429.0,,725896.0,14517,0.128,590,2,39,2,113.0,20.0,100,33,3.9,0
38,Male,Bachelor,Bareilly,Happiest Minds,ETL Developer,E-commerce,Remote,18,1199767,40473,410440.0,4957.0,1667418.0,33348,0.3335,633,2,34,0,105.0,10.0,50,19,4.23,0
22,Male,Diploma,Varanasi,Infosys,Full Stack Developer,Telecom,Full-time,0,318647,11188,83245.0,58901.0,1847648.0,36952,1.3916,523,1,2,3,76.0,0.0,75,4,1.26,0
54,Female,Bachelor,Patna,CRED,Business Analyst,Startup,Full-time,34,2112085,54020,51667.0,22795.0,585685.0,11713,0.0665,804,4,67,3,30.0,3.0,50,4,5.0,1
43,Male,Master,Kolkata,Wipro,Frontend Developer,Banking,Full-time,22,1601620,54534,112706.0,7731.0,0.0,0,0.0,737,2,42,0,85.0,21.0,50,8,4.57,1
43,Female,Bachelor,Loni,Geometric,Data Analyst,FinTech,Hybrid,23,1713269,56089,8119.0,6653.0,630155.0,12603,0.0883,642,4,50,2,0.0,11.0,0,39,3.33,0
38,Male,Master,Kanpur,Druva,Data Analyst,Telecom,Contract,17,1395067,61133,97983.0,10194.0,0.0,0,0.0,592,4,37,2,1.0,9.0,75,0,3.83,0
40,Male,Bachelor,Thiruvananthapuram,Zerodha,Lead Engineer,E-commerce,Contract,20,1539035,68962,44149.0,11231.0,0.0,0,0.0,581,3,42,2,93.0,18.0,75,19,3.72,0
39,Male,Bachelor,Chandigarh,Srijan Technologies,Security Analyst,HealthTech,Contract,15,1224443,54557,26023.0,43336.0,1708346.0,34166,0.3348,609,3,28,1,66.0,8.0,75,4,3.53,0
42,Male,PhD,Siliguri,CRED,Backend Developer,Startup,Full-time,19,1562617,49384,59432.0,7236.0,613903.0,12278,0.0943,596,0,38,1,2.0,2.0,0,37,2.9,0
52,Female,Bachelor,Guwahati,Zoho,Security Analyst,Startup,Remote,29,1951801,51763,28161.0,9296.0,698010.0,13960,0.0858,689,0,62,2,119.0,6.0,100,13,5.0,0
43,Male,Master,Udaipur,Mastek,Engineering Manager,E-commerce,Full-time,22,1588114,64344,46078.0,16404.0,395212.0,7904,0.0597,633,0,47,1,33.0,11.0,0,20,4.0,0
40,Male,Bachelor,Saharanpur,Happiest Minds,AI Researcher,Manufacturing,Contract,19,1373573,52961,107434.0,2534.0,0.0,0,0.0,585,1,41,0,78.0,11.0,100,24,4.19,0
49,Male,Bachelor,Vadodara,Nucleus Software,Frontend Developer,FinTech,Full-time,26,1682044,68905,83085.0,127842.0,668248.0,13364,0.0953,695,3,54,0,113.0,24.0,100,9,4.13,0
33,Female,Bachelor,Saharanpur,Nielsen India,Database Administrator,Startup,Full-time,12,872347,28919,23546.0,26049.0,0.0,0,0.0,671,0,22,0,39.0,7.0,0,23,4.21,0
39,Male,Bachelor,Aurangabad,PhonePe,Frontend Developer,Manufacturing,Full-time,15,1200087,32038,14670.0,14386.0,764800.0,15296,0.1529,686,5,27,5,92.0,6.0,100,32,3.49,0
47,Male,Master,Mangalore,Unacademy,Backend Developer,Banking,Full-time,24,1773861,79055,16723.0,342.0,166668.0,3333,0.0225,720,2,45,2,3.0,16.0,0,37,4.33,0
50,Female,Bachelor,Allahabad,Vedantu,Project Manager,Telecom,Remote,30,1953944,57508,40346.0,6598.0,0.0,0,0.0,746,3,61,2,49.0,20.0,100,20,5.0,1
24,Male,Bachelor,Tiruppur,Ola,Backend Developer,Government,Remote,3,461846,10852,40328.0,2801.0,1427568.0,28551,0.7418,529,2,9,1,28.0,0.0,100,6,1.94,0
55,Male,Bachelor,Firozabad,InMobi,Senior Data Scientist,Defense,Hybrid,32,2117080,68621,123032.0,40095.0,0.0,0,0.0,804,2,61,2,92.0,17.0,0,0,5.0,1
31,Female,Master,Delhi,InMobi,Senior Data Scientist,EdTech,Full-time,11,996471,44339,,2295.0,0.0,0,0.0,559,0,27,3,31.0,10.0,25,4,3.35,0
42,Female,Diploma,Asansol,Quick Heal,Project Manager,Consulting,Full-time,20,1270312,43300,9070.0,6033.0,554843.0,11096,0.1048,655,3,45,0,53.0,16.0,75,12,4.05,0
43,Female,Master,Bhubaneswar,Cyient,Security Analyst,Banking,Part-time,22,1517976,62812,372263.0,36665.0,0.0,0,0.0,716,2,48,1,51.0,18.0,50,30,5.0,1
51,Male,PhD,Meerut,Zetwerk,Frontend Developer,Defense,Full-time,30,1956130,89584,163473.0,,0.0,0,0.0,710,3,61,2,,20.0,100,18,4.99,1
29,Female,Bachelor,Kota,Datamatics,Database Administrator,EdTech,Contract,6,614152,24986,96189.0,6998.0,0.0,0,0.0,567,0,13,1,0.0,0.0,50,14,2.87,0
26,Male,Master,Nanded,Nielsen India,DevOps Engineer,E-commerce,Full-time,6,743072,23505,146182.0,3119.0,1879145.0,37582,0.6069,578,4,12,3,84.0,0.0,0,14,3.25,0
